skill_name,display_name,description,source_type,path_or_uri,version,entrypoint_readable,supporting_files_readable,exportable,export_status,exported_path,notes
lightspeed-ai-readiness,LightSpeed AI Readiness,"run lightspeed ai readiness workflows for wordpress website projects, including readiness scoring, governance discovery, content collection planning, ai governance guides, chatbot planning and proposal-ready roadmaps. use when a user asks to assess a client website for ai readiness, create governance documents, collect content, plan an ai chatbot, generate client-specific project packs, or start a guided wizard.",agent-attached,/root/.codex/skills/hermes/lightspeed-ai-readiness,unknown,yes,yes,yes,fully exported,skills/agent-attached/lightspeed-ai-readiness,source files readable and copied
lightspeed-ai-readiness-orchestrator,LightSpeed AI Readiness Orchestrator,"route lightspeed ai readiness client projects into the correct workflow, ask clarifying questions, enforce the sequence readiness, governance discovery, content collection and chatbot planning, and produce combined markdown project packs. use when the user is starting a new client-specific ai readiness project, wants a guided wizard, or asks which skill or document to create next.",agent-attached,/root/.codex/skills/hermes/lightspeed-ai-readiness-orchestrator,unknown,yes,yes,yes,fully exported,skills/agent-attached/lightspeed-ai-readiness-orchestrator,source files readable and copied
lightspeed-ai-readiness-router,LightSpeed AI Readiness Router,"route lightspeed ai readiness client projects, proposals and messy briefs into the right specialist workflow. use when the lightspeed team asks where an ai readiness, ai governance, content collection, chatbot, faq/source, schema/ai-discoverability, policy, claim, estimate or combined project-pack request should go; when a client-specific ai readiness project needs a guided sequence; when inputs are incomplete or scattered across notes, urls, docs, email, tickets or discovery calls; or when the team needs a proposal-ready next-step recommendation without skipping readiness, governance, source quality, escalation or launch gates.",agent-attached,/root/.codex/skills/hermes/lightspeed-ai-readiness-router,unknown,yes,yes,yes,fully exported,skills/agent-attached/lightspeed-ai-readiness-router,source files readable and copied
lightspeed-claim-register-auditor,LightSpeed Claim Register Auditor,"validate proof, statistics, outcomes and marketing claims before publication for lightspeed wordpress, woocommerce, ai-readiness, publishing, tourism and professional-services website projects. use when the user asks to audit claims, classify stats, create a claim register, approve wording, reject risky wording, identify evidence needed, map claims to page locations, assign review owners, set review dates, or decide whether claims are chatbot-safe.",agent-attached,/root/.codex/skills/hermes/lightspeed-claim-register-auditor,unknown,yes,yes,yes,fully exported,skills/agent-attached/lightspeed-claim-register-auditor,source files readable and copied
lightspeed-faq-and-chatbot-source-curator,LightSpeed FAQ and Chatbot Source Curator,"curate page-level faqs into a company faq page, schema-ready faq sets and chatbot-safe source registers for lightspeed wordpress website projects. use when the user asks to consolidate faqs, deduplicate faq content, map faqs to pages, create chatbot-safe faq registers, identify unsupported questions, define escalation questions, prepare faqpage schema notes or turn approved website content into safe chatbot grounding material.",agent-attached,/root/.codex/skills/hermes/lightspeed-faq-and-chatbot-source-curator,unknown,yes,yes,yes,fully exported,skills/agent-attached/lightspeed-faq-and-chatbot-source-curator,source files readable and copied
lightspeed-launch-qa-planner,LightSpeed Launch QA Planner,"plan final launch qa for lightspeed wordpress projects where a figma design system is implemented as a wordpress block theme, block plugin or pattern library. use when the user needs a launch qa plan, figma-to-wordpress qa scope, block theme checklist, block plugin checklist, page/template qa matrix, accessibility and responsive qa plan, conversion tracking qa, launch gates, specialist skill routing or a go/no-go planning framework before running final audits.",agent-attached,/root/.codex/skills/hermes/lightspeed-launch-qa-planner,unknown,yes,yes,yes,fully exported,skills/agent-attached/lightspeed-launch-qa-planner,source files readable and copied
lightspeed-policy-page-generator,LightSpeed Policy Page Generator,"draft practical policy and trust-page content for lightspeed wordpress, woocommerce, publishing, tourism, ai-readiness and chatbot projects from governance inputs. use when the user asks for a privacy policy brief, cookie policy brief, accessibility statement, ai governance page, chatbot disclosure wording, data or log retention decision notes, trust page drafts, policy review notes, or public/internal policy wording that must be separated from legal/privacy review.",agent-attached,/root/.codex/skills/hermes/lightspeed-policy-page-generator,unknown,yes,yes,yes,fully exported,skills/agent-attached/lightspeed-policy-page-generator,source files readable and copied
lightspeed-project-intake-router,LightSpeed Project Intake Router,"The LightSpeed Project Intake Router skill helps you transform unclear or incomplete project inputs into a structured intake pack for effective workflow routing. Use this skill when you have messy project details, mixed materials, or uncertainties about next steps, enabling your team to identify clear actions without prematurely delivering a full PRD or implementation plan.",agent-attached,/root/.codex/skills/hermes/lightspeed-project-intake-router,unknown,yes,yes,yes,fully exported,skills/agent-attached/lightspeed-project-intake-router,source files readable and copied
lightspeed-website-content-generator,LightSpeed Website Content Generator,"generate website-ready content drafts for lightspeed wordpress, woocommerce, publishing, tourism, ai-readiness and governance projects using approved page briefs, content collection outputs, claim registers, source-of-truth registers and chatbot-safe content rules. use when the user asks to create page copy, service pages, solution pages, faqs, ctas, meta descriptions, case-study drafts, policy drafts, launch-ready content packs or chatbot-safe answer snippets from planning artefacts.",agent-attached,/root/.codex/skills/hermes/lightspeed-website-content-generator,unknown,yes,yes,yes,fully exported,skills/agent-attached/lightspeed-website-content-generator,source files readable and copied
lightspeed-website-content-generator-editable,LightSpeed Website Content Generator (Editable),"Generate website-ready content drafts for LightSpeed WordPress, WooCommerce, publishing, tourism, AI-readiness, and governance projects using approved briefs, content collection outputs, voice and tone strategy, conversion-goal strategy, claim registers, stats intake, source-of-truth registers, and chatbot-safe content rules.",agent-attached,/root/.codex/skills/hermes/lightspeed-website-content-generator-editable,unknown,yes,yes,yes,fully exported,skills/agent-attached/lightspeed-website-content-generator-editable,source files readable and copied
markdown-formatting-validator,Markdown Formatting Validator,"Apply and validate required Markdown formatting rules for website-content outputs. Use when a user needs a document, review, brief, page draft, newsletter, claim register, form spec, or responder email output to follow defined heading, divider, metadata, and section-structure requirements.",agent-attached,/root/.codex/skills/hermes/markdown-formatting-validator,unknown,yes,yes,yes,fully exported,skills/agent-attached/markdown-formatting-validator,source files readable and copied
newsletter-content-planner,Newsletter Content Planner,"Draft newsletter content for campaigns, updates, launches, education sequences, and one-off sends. Use when a user needs newsletter planning, subject lines, preview text, body copy, section structure, CTA options, or campaign variants.",agent-attached,/root/.codex/skills/hermes/newsletter-content-planner,unknown,yes,yes,yes,fully exported,skills/agent-attached/newsletter-content-planner,source files readable and copied
policies-creation-skill,Policies Creation Skill,"Plan or draft policy and legal-style website pages using the matching policy template and approved authority inputs. Use when the user needs privacy, cookie, terms, AI governance, publishing principles, ownership, feedback, corrections, ethics, diversity, staffing, or related policy content.",agent-attached,/root/.codex/skills/hermes/policies-creation-skill,unknown,yes,yes,yes,fully exported,skills/agent-attached/policies-creation-skill,source files readable and copied
stats-evidence-intake,Stats Evidence Intake,"Collect approved stats, quantified proof, and trust signals for website content, ask smart questions based on site type and page type, and route all claim-bearing stats into the claim register before drafting. Use when a page or site depends on numbers, proof points, or quantified trust signals.",agent-attached,/root/.codex/skills/hermes/stats-evidence-intake,unknown,yes,yes,yes,fully exported,skills/agent-attached/stats-evidence-intake,source files readable and copied
universal-page-content-intake,Universal Page Content Intake,"Collect reusable intake for any website page or structured content type, including single pages, sections, newsletters, forms, responder emails, policy pages, chatbot-intake pages, and similar content tasks. Use when missing strategic context would weaken the next specialist workflow.",agent-attached,/root/.codex/skills/hermes/universal-page-content-intake,unknown,yes,yes,yes,fully exported,skills/agent-attached/universal-page-content-intake,source files readable and copied
voice-and-tone-strategist,Voice and Tone Strategist,"Define, refine, or apply brand voice and tone systems for websites, pages, newsletters, forms, responder emails, and structured content. Use when a user needs clearer brand personality, content tone rules, messaging guardrails, or reusable voice defaults before drafting.",agent-attached,/root/.codex/skills/hermes/voice-and-tone-strategist,unknown,yes,yes,yes,fully exported,skills/agent-attached/voice-and-tone-strategist,source files readable and copied
website-content-onboarding-intake,Website Content Onboarding and Intake,"Collect first-run user defaults needed for new website-content scenarios such as tour operator sites, WooCommerce stores, standard WordPress sites, one-off page recommendations, launch reviews, policy pages, FAQ/chatbot content, and related LightSpeed website-content work.",agent-attached,/root/.codex/skills/hermes/website-content-onboarding-intake,unknown,yes,yes,yes,fully exported,skills/agent-attached/website-content-onboarding-intake,source files readable and copied
website-pages-builder,Website Pages Builder,"Plan or draft standard website page types using the matching page template, exact five-slot FAQ planning, stats and proof intake rules, and approved source context. Use when the user needs a homepage, About-family page, services page, product offering page, case study, blog page, contact flow, pricing page, FAQ page, testimonial page, support page, resource page, onboarding page, or similar website page.",agent-attached,/root/.codex/skills/hermes/website-pages-builder,unknown,yes,yes,yes,fully exported,skills/agent-attached/website-pages-builder,source files readable and copied
Presentations,Slides Skill,Create or edit PowerPoint or Google Slides decks,directory-installed,/root/.codex/skills/builtins/presentations,unknown,yes,yes,yes,fully exported,skills/directory-installed/presentations,source files readable and copied
Spreadsheets,Spreadsheets skill (Create • Edit • Analyze • Visualize),"Use this skill when a user requests to create, modify, analyze, visualize, or work with spreadsheet files (`.xlsx`, `.xls`, `.csv`, `.tsv`) or Google Sheets-targeted spreadsheet artifacts with formulas, formatting, charts, tables, and recalculation.",directory-installed,/root/.codex/skills/builtins/spreadsheets,unknown,yes,yes,yes,fully exported,skills/directory-installed/spreadsheets,source files readable and copied
documents,Documents Skill (Read • Create • Edit • Redline • Comment),"Create, edit, redline, and comment on `.docx`, Word, and Google Docs-targeted document artifacts inside the container, with a strict render-and-verify workflow. Use `render_docx.py` to generate page PNGs (and optional PDF) for visual QA, then iterate until layout is flawless before delivering the final document.",directory-installed,/root/.codex/skills/builtins/documents,unknown,yes,yes,yes,fully exported,skills/directory-installed/documents,source files readable and copied
pdf,PDF Skill,"Read, create, inspect, render, and verify PDF files where visual layout matters. Use Poppler rendering plus Python tools such as reportlab, pdfplumber, and pypdf for generation and extraction.",directory-installed,/root/.codex/skills/builtins/pdf,unknown,yes,yes,yes,fully exported,skills/directory-installed/pdf,source files readable and copied
frontend-skill,Frontend Skill,"Use when the task asks for a visually strong landing page, website, app, prototype, demo, or game UI. This skill enforces restrained composition, image-led hierarchy, cohesive content structure, and tasteful motion while avoiding generic cards, weak branding, and UI clutter.",local,/root/.codex/skills/frontend-skill,unknown,yes,yes,yes,fully exported,skills/local/frontend-skill,source files readable and copied
imagegen,Image Generation Skill,"Generate or edit raster images when the task benefits from AI-created bitmap visuals such as photos, illustrations, textures, sprites, mockups, or transparent-background cutouts. Use when Codex should create a brand-new image, transform an existing image, or derive visual variants from references, and the output should be a bitmap asset rather than repo-native code or vector. Do not use when the task is better handled by editing existing SVG/vector/code-native assets, extending an established icon or logo system, or building the visual directly in HTML/CSS/canvas.",platform-managed,/root/.codex/skills/.system/imagegen,unknown,yes,yes,yes,fully exported,skills/platform-managed/imagegen,source files readable and copied
openai-docs,OpenAI Docs,"Use when the user asks how to build with OpenAI products or APIs, asks about Codex itself or choosing Codex surfaces, needs up-to-date official documentation with citations, help choosing the latest model for a use case, or model upgrade and prompt-upgrade guidance; use OpenAI docs MCP tools for non-Codex docs questions, use the Codex manual helper first for broad Codex self-knowledge, and restrict fallback browsing to official OpenAI domains.",platform-managed,/root/.codex/skills/.system/openai-docs,unknown,yes,yes,yes,fully exported,skills/platform-managed/openai-docs,source files readable and copied
plugin-creator,Plugin Creator,"Create and scaffold plugin directories for Codex with a required `.codex-plugin/plugin.json`, optional plugin folders/files, valid manifest defaults, and personal-marketplace entries by default. Use when Codex needs to create a new personal plugin, add optional plugin structure, generate or update marketplace entries for plugin ordering and availability metadata, or update an existing local plugin during development with the CLI-driven cachebuster and reinstall flow.",platform-managed,/root/.codex/skills/.system/plugin-creator,unknown,yes,yes,yes,fully exported,skills/platform-managed/plugin-creator,source files readable and copied
skill-creator,Skill Creator,"Guide for creating effective skills. This skill should be used when users want to create a new skill (or update an existing skill) that extends Codex's capabilities with specialized knowledge, workflows, or tool integrations.",platform-managed,/root/.codex/skills/.system/skill-creator,unknown,yes,yes,yes,fully exported,skills/platform-managed/skill-creator,source files readable and copied
skill-installer,Skill Installer,"Install Codex skills into $CODEX_HOME/skills from a curated list or a GitHub repo path. Use when a user asks to list installable skills, install a curated skill, or install a skill from another repo (including private repos).",platform-managed,/root/.codex/skills/.system/skill-installer,unknown,yes,yes,yes,fully exported,skills/platform-managed/skill-installer,source files readable and copied
figma-code-connect,Code Connect,"Creates and maintains Figma Code Connect template files that map Figma components to code snippets. Use when the user mentions Code Connect, Figma component mapping, design-to-code translation, or asks to create/update .figma.ts or .figma.js files.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/figma/local/skills/figma-code-connect,unknown,yes,yes,yes,fully exported,skills/plugin-provided/figma/figma-code-connect,source files readable and copied
figma-create-new-file,create_new_file — Create a New Figma File,"**MANDATORY prerequisite** — you MUST invoke this skill BEFORE every `create_new_file` tool call. NEVER call `create_new_file` directly without loading this skill first. Trigger whenever the user wants a new blank Figma file — a new design, FigJam, or Slides file — or when you need a fresh file before calling `use_figma`. Usage — /figma-create-new-file [editorType] [fileName] (e.g. /figma-create-new-file figjam My Whiteboard, /figma-create-new-file slides Q3 Review)",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/figma/local/skills/figma-create-new-file,unknown,yes,yes,yes,fully exported,skills/plugin-provided/figma/figma-create-new-file,source files readable and copied
figma-generate-design,Build / Update Screens and Views from Design System,"Use this skill alongside figma-use when the task involves translating an application page, view, or multi-section layout into Figma. Triggers: 'write to Figma', 'create in Figma from code', 'push page to Figma', 'take this app/page and build it in Figma', 'create a screen', 'build a landing page in Figma', 'update the Figma screen to match code', 'convert this modal/dialog/drawer/panel to Figma'. This is the preferred workflow skill whenever the user wants to build or update a full page, modal, dialog, drawer, sidebar, panel, or any composed multi-section view in Figma from code or a description. Discovers design system components, variables, and styles from Code Connect files, existing screens, and library search, then imports them and assembles views incrementally section-by-section using design system tokens instead of hardcoded values.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/figma/local/skills/figma-generate-design,unknown,yes,yes,yes,fully exported,skills/plugin-provided/figma/figma-generate-design,source files readable and copied
figma-generate-diagram,generate-diagram,"MANDATORY prerequisite — load this skill BEFORE every `generate_diagram` tool call. NEVER call `generate_diagram` directly without loading this skill first. Trigger whenever the user asks to create, generate, draw, render, sketch, or build a diagram — flowchart, architecture diagram, sequence diagram, ERD or entity-relationship diagram, state diagram or state machine, gantt chart, or timeline. Also trigger when the user mentions Mermaid syntax or wants a system architecture, decision tree, dependency graph, API call flow, auth handshake, schema, or pipeline visualized in FigJam. Routes to type-specific guidance, sets universal Mermaid constraints, and tells you when to use a different diagram type or skip the tool entirely (mindmaps, pie charts, class diagrams, etc.).",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/figma/local/skills/figma-generate-diagram,unknown,yes,yes,yes,fully exported,skills/plugin-provided/figma/figma-generate-diagram,source files readable and copied
figma-generate-library,Design System Builder — Figma MCP Skill,"Build or update a professional-grade design system in Figma from a codebase. Use when the user wants to create variables/tokens, build component libraries, create individual components with proper variant sets and variable bindings, set up theming (light/dark modes), document foundations, or reconcile gaps between code and Figma. Also use when the user asks to create or generate any component in Figma — even a single one — since components require proper variable foundations, variant states, and design token bindings to be production-quality. This skill teaches WHAT to build and in WHAT ORDER — it complements the `figma-use` skill which teaches HOW to call the Plugin API. Both skills should be loaded together.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/figma/local/skills/figma-generate-library,unknown,yes,yes,yes,fully exported,skills/plugin-provided/figma/figma-generate-library,source files readable and copied
figma-implement-motion,Implement Motion,"Translates Figma motion and animations into production-ready application code. Use when implementing animation/motion from a Figma design — user mentions ""implement this motion"", ""add animation from Figma"", ""animate this component"", provides a Figma URL whose node is animated, or when `get_design_context` returns motion data or instructs you to call `get_motion_context`.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/figma/local/skills/figma-implement-motion,unknown,yes,yes,yes,fully exported,skills/plugin-provided/figma/figma-implement-motion,source files readable and copied
figma-swiftui,Figma ↔ SwiftUI,"SwiftUI ↔ Figma translation. Use whenever the user mentions Swift, SwiftUI, iOS, iPhone, or iPad — in EITHER direction — translating a Figma design into SwiftUI (design → code), or pushing SwiftUI views / screens / tokens back into a Figma file (code → design). Triggers on phrases like 'implement this Figma design in SwiftUI', 'build this screen in Swift', 'push this SwiftUI view to Figma', 'mirror my Swift code in a Figma file', or whenever a Figma URL appears alongside `.swift` files / an `.xcodeproj`. Routes to a direction-specific reference doc; loads alongside `figma-use` for the code → design path.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/figma/local/skills/figma-swiftui,unknown,yes,yes,yes,fully exported,skills/plugin-provided/figma/figma-swiftui,source files readable and copied
figma-use,use_figma — Figma Plugin API Skill,"**MANDATORY prerequisite** — you MUST invoke this skill BEFORE every `use_figma` tool call. NEVER call `use_figma` directly without loading this skill first. Skipping it causes common, hard-to-debug failures. Trigger whenever the user wants to perform a write action or a unique read action that requires JavaScript execution in the Figma file context — e.g. create/edit/delete nodes, set up variables or tokens, build components and variants, modify auto-layout or fills, bind variables to properties, or inspect file structure programmatically.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/figma/local/skills/figma-use,unknown,yes,yes,yes,fully exported,skills/plugin-provided/figma/figma-use,source files readable and copied
figma-use-figjam,use_figma — Figma Plugin API Skill for FigJam,This skill helps agents use Figma's use_figma MCP tool in the FigJam context. Can be used alongside figma-use which has foundational context for using the use_figma tool.,plugin-provided,/root/.codex/plugins/cache/openai-marketplace/figma/local/skills/figma-use-figjam,unknown,yes,yes,yes,fully exported,skills/plugin-provided/figma/figma-use-figjam,source files readable and copied
figma-use-motion,use_figma — Figma Plugin API Skill for Motion,"Motion / animation context for the `use_figma` MCP tool — animating Figma nodes via manual keyframes, animation styles, easing, and timeline duration. Load alongside figma-use whenever a task involves adding, editing, or inspecting animation on a node.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/figma/local/skills/figma-use-motion,unknown,yes,yes,yes,fully exported,skills/plugin-provided/figma/figma-use-motion,source files readable and copied
figma-use-slides,use_figma — Figma Plugin API Skill for Slides,This skill helps agents use Figma's use_figma MCP tool in the Slides context. Can be used alongside figma-use which has foundational context for using the use_figma tool.,plugin-provided,/root/.codex/plugins/cache/openai-marketplace/figma/local/skills/figma-use-slides,unknown,yes,yes,yes,fully exported,skills/plugin-provided/figma/figma-use-slides,source files readable and copied
gh-address-comments,GitHub PR Comment Handler,"Address actionable GitHub pull request review feedback. Use when the user wants to inspect unresolved review threads, requested changes, or inline review comments on a PR, then implement selected fixes. Use the GitHub app for PR metadata and flat comment reads, and use the bundled GraphQL script via `gh` whenever thread-level state, resolution status, or inline review context matters.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/github/local/skills/gh-address-comments,unknown,yes,yes,yes,fully exported,skills/plugin-provided/github/gh-address-comments,source files readable and copied
gh-fix-ci,GitHub Actions CI Fix,"Use when a user asks to debug or fix failing GitHub PR checks that run in GitHub Actions. Use the GitHub app from this plugin for PR metadata and patch context, and use `gh` for Actions check and log inspection before implementing any approved fix.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/github/local/skills/gh-fix-ci,unknown,yes,yes,yes,fully exported,skills/plugin-provided/github/gh-fix-ci,source files readable and copied
github,GitHub,"Triage and orient GitHub repository, pull request, and issue work through the connected GitHub app. Use when the user asks for general GitHub help, wants PR or issue summaries, or needs repository context before choosing a more specific GitHub workflow.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/github/local/skills/github,unknown,yes,yes,yes,fully exported,skills/plugin-provided/github/github,source files readable and copied
gmail,Gmail,"Manage Gmail inbox triage, mailbox search, thread summaries, action extraction, reply drafting, and email forwarding through connected Gmail data. Use when the user wants to inspect a mailbox or thread, search email with Gmail query syntax, summarize messages, extract decisions and follow-ups, prepare replies or forwarded messages, or organize messages with explicit confirmation before send, archive, delete, or label actions.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/gmail/local/skills/gmail,unknown,yes,yes,yes,fully exported,skills/plugin-provided/gmail/gmail,source files readable and copied
gmail-inbox-triage,Gmail Inbox Triage,"Triage a Gmail inbox into actionable buckets such as urgent, needs reply soon, waiting, and FYI using connected Gmail data. Use when the user asks to triage the inbox, rank what needs attention, find what still needs a reply, or separate important mail from noise.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/gmail/local/skills/gmail-inbox-triage,unknown,yes,yes,yes,fully exported,skills/plugin-provided/gmail/gmail-inbox-triage,source files readable and copied
google-docs,Google Docs,"Connector-first Google Docs creation and editing in local Codex plugin sessions, with direct native create and batchUpdate workflows for simple docs, DOCX-first import for polished deliverables, target-document checks, smart chip and building-block reconstruction, connector-readback verification, and reference routing for formatting, citations, tables, and write-safety.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/google-drive/local/skills/google-docs,unknown,yes,yes,yes,fully exported,skills/plugin-provided/google-drive/google-docs,source files readable and copied
google-drive,Google Drive,"Use connected Google Drive as the single entrypoint for Drive, Docs, Sheets, and Slides work. Use when the user wants to find, fetch, organize, share, export, copy, or delete Drive files, or summarize and edit Google Docs, Google Sheets, and Google Slides through one unified Google Drive plugin.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/google-drive/local/skills/google-drive,unknown,yes,yes,yes,fully exported,skills/plugin-provided/google-drive/google-drive,source files readable and copied
google-drive-comments,Google Drive Comments,"Write, reply to, and resolve Google Drive comments on Docs, Sheets, Slides, and Drive files with evidence-backed location context. Use when the user asks to leave comments, review a file with comments, respond to comment threads, or resolve Drive comments.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/google-drive/local/skills/google-drive-comments,unknown,yes,yes,yes,fully exported,skills/plugin-provided/google-drive/google-drive-comments,source files readable and copied
google-sheets,Google Sheets,"Analyze and edit connected Google Sheets with range precision. Use when the user wants to create Google Sheets, find a spreadsheet, inspect tabs or ranges, search rows, plan formulas, create or repair charts, clean or restructure tables, write concise summaries, or make explicit cell-range updates.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/google-drive/local/skills/google-sheets,unknown,yes,yes,yes,fully exported,skills/plugin-provided/google-drive/google-sheets,source files readable and copied
google-slides,Google Slides,"Google Slides work for finding, reading, summarizing, creating, importing, template following, visual cleanup, source-deck adaptation, structural repair, and content edits in native Slides decks.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/google-drive/local/skills/google-slides,unknown,yes,yes,yes,fully exported,skills/plugin-provided/google-drive/google-slides,source files readable and copied
linear,Linear,"Manage issues, projects & team workflows in Linear. Use when the user wants to read, create or updates tickets in Linear.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/linear/local/skills/linear,unknown,yes,yes,yes,fully exported,skills/plugin-provided/linear/linear,source files readable and copied
slack,Slack,"Read Slack context, route to the right Slack workflow, and prepare or perform Slack writes that match the user's intent.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/slack/local/skills/slack,unknown,yes,yes,yes,fully exported,skills/plugin-provided/slack/slack,source files readable and copied
slack-channel-summarization,Slack Channel Summarization,"Summarize activity from one Slack channel and return a concise recap, post-ready update, or summary doc.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/slack/local/skills/slack-channel-summarization,unknown,yes,yes,yes,fully exported,skills/plugin-provided/slack/slack-channel-summarization,source files readable and copied
slack-daily-digest,Slack Daily Digest,Create a daily Slack digest from selected channels or topics. Use when the user asks for a daily Slack recap or summary of today's Slack activity.,plugin-provided,/root/.codex/plugins/cache/openai-marketplace/slack/local/skills/slack-daily-digest,unknown,yes,yes,yes,fully exported,skills/plugin-provided/slack/slack-daily-digest,source files readable and copied
slack-notification-triage,Slack Notification Triage,Triage recent Slack activity into a priority queue or task list for the user.,plugin-provided,/root/.codex/plugins/cache/openai-marketplace/slack/local/skills/slack-notification-triage,unknown,yes,yes,yes,fully exported,skills/plugin-provided/slack/slack-notification-triage,source files readable and copied
