skill_name,display_name,description,source_type,path_or_uri,version,entrypoint_readable,supporting_files_readable,exportable,export_status,exported_path,notes
documents,documents,"--- name: documents description: Create, edit, redline, and comment on `.docx`, Word, and Google Docs-targeted document artifacts inside the container, with a strict render-and-verify workflow. Use `render_docx.py` to generate page PNGs (and optional PDF) for visual QA, then iterate until layout is flawless before delivering the final document.",directory-installed,/root/.codex/skills/builtins/documents,unknown,yes,yes,yes,fully exported (76 files),skills/local/directory-installed/builtins/documents,readable local files copied
email-list-reviewer,email-list-reviewer,"--- name: email-list-reviewer description: Run email marketing list discovery reviews for LightSpeed website and lifecycle projects. Use when the user wants to assess list quality, consent posture, segmentation, duplication, inactivity, ownership, deliverability risk, governance gaps, or what follow-up evidence is needed before campaign or automation planning.",agent-attached,/root/.codex/skills/hermes/email-list-reviewer,unknown,yes,yes,yes,fully exported (3 files),skills/agent-attached/hermes/email-list-reviewer,readable local files copied
figma:figma-code-connect,figma-code-connect,"--- name: figma-code-connect description: Creates and maintains Figma Code Connect template files that map Figma components to code snippets. Use when the user mentions Code Connect, Figma component mapping, design-to-code translation, or asks to create/update .figma.ts or .figma.js files.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/figma/local/skills/figma-code-connect,unknown,yes,yes,yes,fully exported (3 files),skills/local/plugin-provided/figma/figma-code-connect,readable local files copied
figma:figma-create-new-file,figma-create-new-file,"--- name: figma-create-new-file description: ""**MANDATORY prerequisite** — you MUST invoke this skill BEFORE every `create_new_file` tool call. NEVER call `create_new_file` directly without loading this skill first. Trigger whenever the user wants a new blank Figma file — a new design, FigJam, or Slides file — or when you need a fresh file before calling `use_figma`. Usage — /figma-create-new-file [editorType] [fileName] (e.g. /figma-create-new-file figjam My Whiteboard, /figma-create-new-file s",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/figma/local/skills/figma-create-new-file,unknown,yes,yes,yes,fully exported (1 files),skills/local/plugin-provided/figma/figma-create-new-file,readable local files copied
figma:figma-generate-design,figma-generate-design,"--- name: figma-generate-design description: ""Use this skill alongside figma-use when the task involves translating an application page, view, or multi-section layout into Figma. Triggers: 'write to Figma', 'create in Figma from code', 'push page to Figma', 'take this app/page and build it in Figma', 'create a screen', 'build a landing page in Figma', 'update the Figma screen to match code', 'convert this modal/dialog/drawer/panel to Figma'. This is the preferred workflow skill whenever the user",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/figma/local/skills/figma-generate-design,unknown,yes,yes,yes,fully exported (3 files),skills/local/plugin-provided/figma/figma-generate-design,readable local files copied
figma:figma-generate-diagram,figma-generate-diagram,"--- name: figma-generate-diagram description: ""MANDATORY prerequisite — load this skill BEFORE every `generate_diagram` tool call. NEVER call `generate_diagram` directly without loading this skill first. Trigger whenever the user asks to create, generate, draw, render, sketch, or build a diagram — flowchart, architecture diagram, sequence diagram, ERD or entity-relationship diagram, state diagram or state machine, gantt chart, or timeline. Also trigger when the user mentions Mermaid syntax or wa",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/figma/local/skills/figma-generate-diagram,unknown,yes,yes,yes,fully exported (8 files),skills/local/plugin-provided/figma/figma-generate-diagram,readable local files copied
figma:figma-generate-library,figma-generate-library,"--- name: figma-generate-library description: ""Build or update a professional-grade design system in Figma from a codebase. Use when the user wants to create variables/tokens, build component libraries, create individual components with proper variant sets and variable bindings, set up theming (light/dark modes), document foundations, or reconcile gaps between code and Figma. Also use when the user asks to create or generate any component in Figma — even a single one — since components require p",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/figma/local/skills/figma-generate-library,unknown,yes,yes,yes,fully exported (17 files),skills/local/plugin-provided/figma/figma-generate-library,readable local files copied
figma:figma-implement-motion,figma-implement-motion,"--- name: figma-implement-motion description: Translates Figma motion and animations into production-ready application code. Use when implementing animation/motion from a Figma design — user mentions ""implement this motion"", ""add animation from Figma"", ""animate this component"", provides a Figma URL whose node is animated, or when `get_design_context` returns motion data or instructs you to call `get_motion_context`.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/figma/local/skills/figma-implement-motion,unknown,yes,yes,yes,fully exported (7 files),skills/local/plugin-provided/figma/figma-implement-motion,readable local files copied
figma:figma-swiftui,figma-swiftui,"--- name: figma-swiftui description: ""SwiftUI ↔ Figma translation. Use whenever the user mentions Swift, SwiftUI, iOS, iPhone, or iPad — in EITHER direction — translating a Figma design into SwiftUI (design → code), or pushing SwiftUI views / screens / tokens back into a Figma file (code → design). Triggers on phrases like 'implement this Figma design in SwiftUI', 'build this screen in Swift', 'push this SwiftUI view to Figma', 'mirror my Swift code in a Figma file', or whenever a Figma URL appe",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/figma/local/skills/figma-swiftui,unknown,yes,yes,yes,fully exported (3 files),skills/local/plugin-provided/figma/figma-swiftui,readable local files copied
figma:figma-use,figma-use,"--- name: figma-use description: ""**MANDATORY prerequisite** — you MUST invoke this skill BEFORE every `use_figma` tool call. NEVER call `use_figma` directly without loading this skill first. Skipping it causes common, hard-to-debug failures. Trigger whenever the user wants to perform a write action or a unique read action that requires JavaScript execution in the Figma file context — e.g. create/edit/delete nodes, set up variables or tokens, build components and variants, modify auto-layout or ",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/figma/local/skills/figma-use,unknown,yes,yes,yes,fully exported (21 files),skills/local/plugin-provided/figma/figma-use,readable local files copied
figma:figma-use-figjam,figma-use-figjam,"--- name: figma-use-figjam description: ""This skill helps agents use Figma's use_figma MCP tool in the FigJam context. Can be used alongside figma-use which has foundational context for using the use_figma tool."" disable-model-invocation: false",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/figma/local/skills/figma-use-figjam,unknown,yes,yes,yes,fully exported (14 files),skills/local/plugin-provided/figma/figma-use-figjam,readable local files copied
figma:figma-use-motion,figma-use-motion,"--- name: figma-use-motion description: ""Motion / animation context for the `use_figma` MCP tool — animating Figma nodes via manual keyframes, animation styles, easing, and timeline duration. Load alongside figma-use whenever a task involves adding, editing, or inspecting animation on a node.""",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/figma/local/skills/figma-use-motion,unknown,yes,yes,yes,fully exported (3 files),skills/local/plugin-provided/figma/figma-use-motion,readable local files copied
figma:figma-use-slides,figma-use-slides,"--- name: figma-use-slides description: ""This skill helps agents use Figma's use_figma MCP tool in the Slides context. Can be used alongside figma-use which has foundational context for using the use_figma tool."" disable-model-invocation: false",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/figma/local/skills/figma-use-slides,unknown,yes,yes,yes,fully exported (7 files),skills/local/plugin-provided/figma/figma-use-slides,readable local files copied
frontend-skill,frontend-skill,"--- name: frontend-skill description: Use when the task asks for a visually strong landing page, website, app, prototype, demo, or game UI. This skill enforces restrained composition, image-led hierarchy, cohesive content structure, and tasteful motion while avoiding generic cards, weak branding, and UI clutter.",directory-installed,/root/.codex/skills/frontend-skill,unknown,yes,yes,yes,fully exported (2 files),skills/local/directory-installed/frontend-skill,readable local files copied
github:gh-address-comments,gh-address-comments,"--- name: gh-address-comments description: Address actionable GitHub pull request review feedback. Use when the user wants to inspect unresolved review threads, requested changes, or inline review comments on a PR, then implement selected fixes. Use the GitHub app for PR metadata and flat comment reads, and use the bundled GraphQL script via `gh` whenever thread-level state, resolution status, or inline review context matters.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/github/local/skills/gh-address-comments,unknown,yes,yes,yes,fully exported (6 files),skills/local/plugin-provided/github/gh-address-comments,readable local files copied
github:gh-fix-ci,gh-fix-ci,"--- name: ""gh-fix-ci"" description: ""Use when a user asks to debug or fix failing GitHub PR checks that run in GitHub Actions. Use the GitHub app from this plugin for PR metadata and patch context, and use `gh` for Actions check and log inspection before implementing any approved fix.""",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/github/local/skills/gh-fix-ci,unknown,yes,yes,yes,fully exported (6 files),skills/local/plugin-provided/github/gh-fix-ci,readable local files copied
github:github,github,"--- name: github description: Triage and orient GitHub repository, pull request, and issue work through the connected GitHub app. Use when the user asks for general GitHub help, wants PR or issue summaries, or needs repository context before choosing a more specific GitHub workflow.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/github/local/skills/github,unknown,yes,yes,yes,fully exported (4 files),skills/local/plugin-provided/github/github,readable local files copied
github:yeet,yeet,"--- name: ""yeet"" description: ""Publish local changes to GitHub by confirming scope, committing intentionally, pushing the branch, and opening a draft PR through the GitHub app from this plugin, with `gh` used only as a fallback where connector coverage is insufficient.""",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/github/local/skills/yeet,unknown,yes,yes,yes,fully exported (5 files),skills/local/plugin-provided/github/yeet,readable local files copied
gmail:gmail,gmail,"--- name: gmail description: Manage Gmail inbox triage, mailbox search, thread summaries, action extraction, reply drafting, and email forwarding through connected Gmail data. Use when the user wants to inspect a mailbox or thread, search email with Gmail query syntax, summarize messages, extract decisions and follow-ups, prepare replies or forwarded messages, or organize messages with explicit confirmation before send, archive, delete, or label actions.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/gmail/local/skills/gmail,unknown,yes,yes,yes,fully exported (12 files),skills/local/plugin-provided/gmail/gmail,readable local files copied
gmail:gmail-inbox-triage,gmail-inbox-triage,"--- name: gmail-inbox-triage description: Triage a Gmail inbox into actionable buckets such as urgent, needs reply soon, waiting, and FYI using connected Gmail data. Use when the user asks to triage the inbox, rank what needs attention, find what still needs a reply, or separate important mail from noise.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/gmail/local/skills/gmail-inbox-triage,unknown,yes,yes,yes,fully exported (4 files),skills/local/plugin-provided/gmail/gmail-inbox-triage,readable local files copied
google-calendar:google-calendar,google-calendar,"--- name: google-calendar description: Manage scheduling and conflicts in connected Google Calendar data. Use when the user wants to inspect calendars, compare availability, review conflicts, find a meeting room, review event notes or attachments, add or adjust reminders, place temporary holds, or draft exact create, update, reschedule, or cancel changes with timezone-aware details.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/google-calendar/local/skills/google-calendar,unknown,yes,yes,yes,fully exported (4 files),skills/local/plugin-provided/google-calendar/google-calendar,readable local files copied
google-calendar:google-calendar-daily-brief,google-calendar-daily-brief,"--- name: google-calendar-daily-brief description: Build polished one-day Google Calendar briefs. Use when the user asks for today, tomorrow, or a specific date summary with an agenda, conflict flags, free windows, remaining-meeting readouts, or a calendar brief, and the Google Calendar connector is available.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/google-calendar/local/skills/google-calendar-daily-brief,unknown,yes,yes,yes,fully exported (5 files),skills/local/plugin-provided/google-calendar/google-calendar-daily-brief,readable local files copied
google-calendar:google-calendar-free-up-time,google-calendar-free-up-time,"--- name: google-calendar-free-up-time description: Find ways to open up meaningful free time in a connected Google Calendar. Use when the user wants to clear up their day, make room for focus time, create a longer uninterrupted block, or see the smallest set of calendar changes that would give time back.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/google-calendar/local/skills/google-calendar-free-up-time,unknown,yes,yes,yes,fully exported (4 files),skills/local/plugin-provided/google-calendar/google-calendar-free-up-time,readable local files copied
google-calendar:google-calendar-group-scheduler,google-calendar-group-scheduler,"--- name: google-calendar-group-scheduler description: Find and rank good meeting times for multiple people using connected Google Calendar data. Use when the user wants to schedule a group meeting, compare candidate slots across several attendees, find the best compromise time, or add a room check after narrowing the attendee-compatible options.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/google-calendar/local/skills/google-calendar-group-scheduler,unknown,yes,yes,yes,fully exported (4 files),skills/local/plugin-provided/google-calendar/google-calendar-group-scheduler,readable local files copied
google-calendar:google-calendar-meeting-prep,google-calendar-meeting-prep,"--- name: google-calendar-meeting-prep description: Build a practical meeting prep brief from a connected Google Calendar event and its nearby context. Use when the user wants to prepare for an upcoming meeting, understand what to read beforehand, pull in linked notes or docs, or get a concise brief on what the meeting appears to require.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/google-calendar/local/skills/google-calendar-meeting-prep,unknown,yes,yes,yes,fully exported (4 files),skills/local/plugin-provided/google-calendar/google-calendar-meeting-prep,readable local files copied
google-drive:google-docs,google-docs,"--- name: google-docs description: Connector-first Google Docs creation and editing in local Codex plugin sessions, with direct native create and batchUpdate workflows for simple docs, DOCX-first import for polished deliverables, target-document checks, smart chip and building-block reconstruction, connector-readback verification, and reference routing for formatting, citations, tables, and write-safety.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/google-drive/local/skills/google-docs,unknown,yes,yes,yes,fully exported (19 files),skills/local/plugin-provided/google-drive/google-docs,readable local files copied
google-drive:google-drive,google-drive,"--- name: google-drive description: Use connected Google Drive as the single entrypoint for Drive, Docs, Sheets, and Slides work. Use when the user wants to find, fetch, organize, share, export, copy, or delete Drive files, or summarize and edit Google Docs, Google Sheets, and Google Slides through one unified Google Drive plugin.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/google-drive/local/skills/google-drive,unknown,yes,yes,yes,fully exported (10 files),skills/local/plugin-provided/google-drive/google-drive,readable local files copied
google-drive:google-drive-comments,google-drive-comments,"--- name: google-drive-comments description: Write, reply to, and resolve Google Drive comments on Docs, Sheets, Slides, and Drive files with evidence-backed location context. Use when the user asks to leave comments, review a file with comments, respond to comment threads, or resolve Drive comments.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/google-drive/local/skills/google-drive-comments,unknown,yes,yes,yes,fully exported (2 files),skills/local/plugin-provided/google-drive/google-drive-comments,readable local files copied
google-drive:google-sheets,google-sheets,"--- name: google-sheets description: Analyze and edit connected Google Sheets with range precision. Use when the user wants to create Google Sheets, find a spreadsheet, inspect tabs or ranges, search rows, plan formulas, create or repair charts, clean or restructure tables, write concise summaries, or make explicit cell-range updates.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/google-drive/local/skills/google-sheets,unknown,yes,yes,yes,fully exported (11 files),skills/local/plugin-provided/google-drive/google-sheets,readable local files copied
google-drive:google-slides,google-slides,"--- name: google-slides description: Google Slides work for finding, reading, summarizing, creating, importing, template following, visual cleanup, source-deck adaptation, structural repair, and content edits in native Slides decks.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/google-drive/local/skills/google-slides,unknown,yes,yes,yes,fully exported (19 files),skills/local/plugin-provided/google-drive/google-slides,readable local files copied
imagegen,imagegen,"--- name: ""imagegen"" description: ""Generate or edit raster images when the task benefits from AI-created bitmap visuals such as photos, illustrations, textures, sprites, mockups, or transparent-background cutouts. Use when Codex should create a brand-new image, transform an existing image, or derive visual variants from references, and the output should be a bitmap asset rather than repo-native code or vector. Do not use when the task is better handled by editing existing SVG/vector/code-native ",platform-managed,/root/.codex/skills/.system/imagegen,unknown,yes,yes,yes,fully exported (12 files),skills/local/platform-managed/system/imagegen,readable local files copied
lightspeed-claim-register-auditor,lightspeed-claim-register-auditor,"--- name: lightspeed-claim-register-auditor description: validate proof, statistics, outcomes and marketing claims before publication for lightspeed wordpress, woocommerce, ai-readiness, publishing, tourism and professional-services website projects. use when the user asks to audit claims, classify stats, create a claim register, approve wording, reject risky wording, identify evidence needed, map claims to page locations, assign review owners, set review dates, or decide whether claims are chat",agent-attached,/root/.codex/skills/hermes/lightspeed-claim-register-auditor,unknown,yes,yes,yes,fully exported (17 files),skills/agent-attached/hermes/lightspeed-claim-register-auditor,readable local files copied
lightspeed-faq-and-chatbot-source-curator,lightspeed-faq-and-chatbot-source-curator,"--- name: lightspeed-faq-and-chatbot-source-curator description: curate page-level faqs into a company faq page, schema-ready faq sets and chatbot-safe source registers for lightspeed wordpress website projects. use when the user asks to consolidate faqs, deduplicate faq content, map faqs to pages, create chatbot-safe faq registers, identify unsupported questions, define escalation questions, prepare faqpage schema notes or turn approved website content into safe chatbot grounding material.",agent-attached,/root/.codex/skills/hermes/lightspeed-faq-and-chatbot-source-curator,unknown,yes,yes,yes,fully exported (16 files),skills/agent-attached/hermes/lightspeed-faq-and-chatbot-source-curator,readable local files copied
lightspeed-ga4-conversion-tracking-planner,lightspeed-ga4-conversion-tracking-planner,"--- name: lightspeed-ga4-conversion-tracking-planner description: define measurement before launch for lightspeed wordpress, woocommerce, publishing, tourism, ai-readiness and lead-generation websites. use when the user asks for ga4 event plans, gtm trigger notes, form submission tracking, lead magnet download tracking, consultation cta tracking, chatbot handoff events, looker studio dashboard briefs, launch baseline reports or conversion measurement governance.",agent-attached,/root/.codex/skills/hermes/lightspeed-ga4-conversion-tracking-planner,unknown,yes,yes,yes,fully exported (20 files),skills/agent-attached/hermes/lightspeed-ga4-conversion-tracking-planner,readable local files copied
lightspeed-launch-qa-planner,lightspeed-launch-qa-planner,"--- name: lightspeed-launch-qa-planner description: plan final launch qa for lightspeed wordpress projects where a figma design system is implemented as a wordpress block theme, block plugin or pattern library. use when the user needs a launch qa plan, figma-to-wordpress qa scope, block theme checklist, block plugin checklist, page/template qa matrix, accessibility and responsive qa plan, conversion tracking qa, launch gates, specialist skill routing or a go/no-go planning framework before runni",agent-attached,/root/.codex/skills/hermes/lightspeed-launch-qa-planner,unknown,yes,yes,yes,fully exported (19 files),skills/agent-attached/hermes/lightspeed-launch-qa-planner,readable local files copied
lightspeed-qa-findings-router,lightspeed-qa-findings-router,"--- name: lightspeed-qa-findings-router description: triage qa findings for lightspeed wordpress, figma design system, block theme, block plugin, woocommerce, publishing, tourism, ai-readiness and launch projects. use when raw qa notes, test results, screenshots, parity issues, accessibility failures, responsive bugs, form or tracking defects, seo redirects, schema issues, content or governance review notes, stakeholder feedback, github/asana items or launch blockers need severity classification",agent-attached,/root/.codex/skills/hermes/lightspeed-qa-findings-router,unknown,yes,yes,yes,fully exported (15 files),skills/agent-attached/hermes/lightspeed-qa-findings-router,readable local files copied
lightspeed-schema-and-ai-discoverability-planner,lightspeed-schema-and-ai-discoverability-planner,"--- name: lightspeed-schema-and-ai-discoverability-planner description: plan schema markup, faq schema, internal linking, ai-search discoverability and answer-engine optimisation for lightspeed wordpress website launches using approved website content, page briefs, claim registers, faq maps and source-of-truth notes. use when the user asks for page-level schema recommendations, organization/service/faqpage/article/breadcrumblist notes, ai visibility baseline checklists, answer-engine optimisatio",agent-attached,/root/.codex/skills/hermes/lightspeed-schema-and-ai-discoverability-planner,unknown,yes,yes,yes,fully exported (17 files),skills/agent-attached/hermes/lightspeed-schema-and-ai-discoverability-planner,readable local files copied
lightspeed-task-breakdown-planner,lightspeed-task-breakdown-planner,"--- name: lightspeed-task-breakdown-planner description: create implementation task breakdowns, epics, dependency maps, github issue drafts, acceptance criteria, qa checks and delivery waves for lightspeed figma design system to wordpress block theme, block plugin, woocommerce, publishing, tourism and hybrid-theme projects. use when the user has a prd, technical brief, figma-to-wordpress brief, client brief, repo notes or launch plan and needs developer-ready tasks, asana-friendly epics, github ",agent-attached,/root/.codex/skills/hermes/lightspeed-task-breakdown-planner,unknown,yes,yes,yes,fully exported (17 files),skills/agent-attached/hermes/lightspeed-task-breakdown-planner,readable local files copied
linear,linear,"--- name: linear description: This skill helps you efficiently manage your Linear workspace by creating, updating, labeling, and organizing issues, projects, and documents upon request. Use it when you need straightforward Linear operations, ensuring your work is neatly coordinated without handling complex specialist tasks.",agent-attached,/root/.codex/skills/hermes/linear,unknown,yes,yes,yes,fully exported (6 files),skills/agent-attached/hermes/linear,readable local files copied
linear:linear,Overview,"--- name: linear description: Manage issues, projects & team workflows in Linear. Use when the user wants to read, create or updates tickets in Linear. --- This skill provides a structured workflow for managing issues, projects & team workflows in Linear. It assumes the bundled Linear app is connected so the Linear tools are available for issues, projects, documentation, and team collaboration.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/linear/local/skills/linear,unknown,yes,yes,yes,fully exported (5 files),skills/local/plugin-provided/linear/linear,readable local files copied
openai-docs,openai-docs,"--- name: ""openai-docs"" description: ""Use when the user asks how to build with OpenAI products or APIs, asks about Codex itself or choosing Codex surfaces, needs up-to-date official documentation with citations, help choosing the latest model for a use case, or model upgrade and prompt-upgrade guidance; use OpenAI docs MCP tools for non-Codex docs questions, use the Codex manual helper first for broad Codex self-knowledge, and restrict fallback browsing to official OpenAI domains.""",platform-managed,/root/.codex/skills/.system/openai-docs,unknown,yes,yes,yes,fully exported (10 files),skills/local/platform-managed/system/openai-docs,readable local files copied
pdf,pdf,"--- name: ""pdf"" description: ""Read, create, inspect, render, and verify PDF files where visual layout matters. Use Poppler rendering plus Python tools such as reportlab, pdfplumber, and pypdf for generation and extraction.""",directory-installed,/root/.codex/skills/builtins/pdf,unknown,yes,yes,yes,fully exported (3 files),skills/local/directory-installed/builtins/pdf,readable local files copied
plugin-creator,plugin-creator,"--- name: plugin-creator description: Create and scaffold plugin directories for Codex with a required `.codex-plugin/plugin.json`, optional plugin folders/files, valid manifest defaults, and personal-marketplace entries by default. Use when Codex needs to create a new personal plugin, add optional plugin structure, generate or update marketplace entries for plugin ordering and availability metadata, or update an existing local plugin during development with the CLI-driven cachebuster and reinst",platform-managed,/root/.codex/skills/.system/plugin-creator,unknown,yes,yes,yes,fully exported (10 files),skills/local/platform-managed/system/plugin-creator,readable local files copied
presentations,Important Instructions,"--- name: Presentations description: Create or edit PowerPoint or Google Slides decks --- Use this skill as reference material when creating or editing presentation slide decks. - [HARD REQUIREMENT] Content quality and storytelling: before planning the deck, read and follow [Content Quality and Narrative Rules](references/content-rules.md). Ensure the deck covers everything the user requested and forms a coherent, audience-appropriate narrative rather than a collection of disconnected facts.",directory-installed,/root/.codex/skills/builtins/presentations,unknown,yes,yes,yes,fully exported (112 files),skills/local/directory-installed/builtins/presentations,readable local files copied
skill-creator,skill-creator,"--- name: skill-creator description: Guide for creating effective skills. This skill should be used when users want to create a new skill (or update an existing skill) that extends Codex's capabilities with specialized knowledge, workflows, or tool integrations.",platform-managed,/root/.codex/skills/.system/skill-creator,unknown,yes,yes,yes,fully exported (9 files),skills/local/platform-managed/system/skill-creator,readable local files copied
skill-installer,skill-installer,"--- name: skill-installer description: Install Codex skills into $CODEX_HOME/skills from a curated list or a GitHub repo path. Use when a user asks to list installable skills, install a curated skill, or install a skill from another repo (including private repos).",platform-managed,/root/.codex/skills/.system/skill-installer,unknown,yes,yes,yes,fully exported (8 files),skills/local/platform-managed/system/skill-installer,readable local files copied
slack:slack,Overview,"--- name: slack description: Read Slack context, route to the right Slack workflow, and prepare or perform Slack writes that match the user's intent. --- Use this skill as the router for Slack work. Read the relevant Slack context first, then hand off to the most specific Slack workflow.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/slack/local/skills/slack,unknown,yes,yes,yes,fully exported (5 files),skills/local/plugin-provided/slack/slack,readable local files copied
slack:slack-channel-summarization,Slack Channel Summarization,"--- name: slack-channel-summarization description: Summarize activity from one Slack channel and return a concise recap, post-ready update, or summary doc. --- Use this skill to summarize activity from one Slack channel, using a requested time window when provided or the last 100 messages otherwise, and optionally deliver the result back into Slack.",plugin-provided,/root/.codex/plugins/cache/openai-marketplace/slack/local/skills/slack-channel-summarization,unknown,yes,yes,yes,fully exported (4 files),skills/local/plugin-provided/slack/slack-channel-summarization,readable local files copied
