File,Reference Count,References,Recommendation
".github/PULL_REQUEST_TEMPLATE/pr_refactor.md",0,"",KEEP_NO_REFS
".github/PULL_REQUEST_TEMPLATE/pr_release.md",0,"",KEEP_NO_REFS
".github/README.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/README.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/community/code-of-conduct.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/community/contribution-thanks.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/community/guidelines.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/community/legal.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/community/welcome.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/issues/a11y-acknowledge.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/issues/area-routing.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/issues/blockers.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/issues/bug-reports.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/issues/documentation.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/issues/duplicate.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/issues/duplicates.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/issues/epic-tracking.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/issues/feature-requests.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/issues/good-first-issue.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/issues/inactive-issue.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/issues/label-clarification.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/issues/meta-label-nudge.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/issues/missing-info.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/issues/more-info.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/issues/needs-reproduction.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/issues/research-completion.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/issues/security-acknowledge.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/issues/stale-abandoned.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/issues/support.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/issues/triage.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/issues/wontfix.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/pull-requests/ai-assist.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/pull-requests/area-labeling.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/pull-requests/area-routing.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/pull-requests/automated-dependency-update.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/pull-requests/awaiting-author.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/pull-requests/branch-naming.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/pull-requests/changelog-required.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/pull-requests/closing-inactive.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/pull-requests/code-review.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/pull-requests/conflicts.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/pull-requests/dependency-update.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/pull-requests/documentation-pr.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/pull-requests/draft-pr.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/pull-requests/merge-discipline.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/pull-requests/missing-labels.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/pull-requests/needs-qa.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/pull-requests/performance.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/pull-requests/ready-for-review.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/pull-requests/release-label-guidance.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/pull-requests/security.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/pull-requests/testing.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/technical/api-integration.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/technical/code-style.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/technical/configuration.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/technical/dependencies.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/technical/dependency-update.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/technical/environment-config.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/technical/environment.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/technical/missing-tests.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/technical/performance.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/technical/security.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/workflow/automation.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/workflow/branch-management.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/workflow/branches.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/workflow/changelog-versioning.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/workflow/cicd-failures.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/workflow/dependency-update.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/workflow/deployment.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/workflow/draft-pr.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/workflow/environment-config.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/workflow/labeling.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/workflow/needs-rebase.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/workflow/permissions-secrets.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/workflow/project-sync.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/workflow/release-management.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/workflow/releases.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES/workflow/workflow-failure.md",0,"",KEEP_NO_REFS
".github/SAVED_REPLIES.md",0,"",KEEP_NO_REFS
".github/agents/README.md",0,"",KEEP_NO_REFS
".github/custom-instructions.md",0,"",KEEP_NO_REFS
".github/instructions/README.md",0,"",KEEP_NO_REFS
".github/instructions/markdown.instructions.md",0,"",KEEP_NO_REFS
".github/metrics/README.md",0,"",KEEP_NO_REFS
".github/metrics/meta-log.md",0,"",KEEP_NO_REFS
".github/metrics/out/frontmatter-metrics.md",0,"",KEEP_NO_REFS
".github/projects/PLANNING_TEMPLATE.md",0,"",KEEP_NO_REFS
".github/projects/README.md",0,"",KEEP_NO_REFS
".github/projects/active/2025-12-11-wordpress-standards-compliance-comprehensive-review.md",0,"",KEEP_NO_REFS
".github/projects/active/AUDIT_PROMPT_README.md",0,"",KEEP_NO_REFS
".github/projects/active/DOCUMENTATION_AUDIT_PROMPT_COMPREHENSIVE.md",0,"",KEEP_NO_REFS
".github/projects/active/awesome-github-site/ISSUE_EXECUTION_PLAN.md",0,"",KEEP_NO_REFS
".github/projects/active/awesome-github-site/README.md",0,"",KEEP_NO_REFS
".github/projects/active/awesome-github-site/RUN_LOG.md",0,"",KEEP_NO_REFS
".github/projects/active/awesome-github-site/briefs/mini-site-plan.md",0,"",KEEP_NO_REFS
".github/projects/active/awesome-github-site/briefs/page-copy-starter.md",0,"",KEEP_NO_REFS
".github/projects/active/awesome-github-site/openspec/README.md",0,"",KEEP_NO_REFS
".github/projects/active/awesome-github-site/phase-1/README.md",0,"",KEEP_NO_REFS
".github/projects/active/awesome-github-site/phase-2/README.md",0,"",KEEP_NO_REFS
".github/projects/active/context-reduction-tasks.md",0,"",KEEP_NO_REFS
".github/projects/active/launch-agents-checklist.md",0,"",KEEP_NO_REFS
".github/projects/active/next-issues-execution-plan.md",0,"",KEEP_NO_REFS
".github/projects/active/openspec/README.md",0,"",KEEP_NO_REFS
".github/projects/active/openspec/changes/agent-tool-permission-alignment/design.md",0,"",KEEP_NO_REFS
".github/projects/active/openspec/changes/agent-tool-permission-alignment/proposal.md",0,"",KEEP_NO_REFS
".github/projects/active/openspec/changes/agent-tool-permission-alignment/specs/agent-tool-permission-contract/spec.md",0,"",KEEP_NO_REFS
".github/projects/active/openspec/changes/agent-tool-permission-alignment/tasks.md",0,"",KEEP_NO_REFS
".github/projects/active/opsx-proposals-audit-2026-06-01.md",0,"",KEEP_NO_REFS
".github/projects/active/plugin-pack-next-wave-task-list-2026-05-28.md",0,"",KEEP_NO_REFS
".github/projects/active/plugin-pack-second-wave-task-list-2026-05-28.md",0,"",KEEP_NO_REFS
".github/projects/active/plugin-pack-third-wave-task-list-2026-05-28.md",0,"",KEEP_NO_REFS
".github/projects/active/plugin-pack-waves/README.md",0,"",KEEP_NO_REFS
".github/projects/active/plugin-pack-waves/children/01-second-wave.md",0,"",KEEP_NO_REFS
".github/projects/active/plugin-pack-waves/children/02-third-wave.md",0,"",KEEP_NO_REFS
".github/projects/active/plugin-pack-waves/children/03-next-wave-backlog.md",0,"",KEEP_NO_REFS
".github/projects/active/plugin-pack-waves/parents/01-parent-plugin-pack-wave-execution.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/INDEX.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/ISSUE_DRAFTS.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/ISSUE_EXECUTION_PLAN.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/ISSUE_REGISTER.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/RUN_LOG.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/artifacts/01-2-refactor-output.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/artifacts/01-3-migration-output.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/artifacts/01-4-validation-output.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/artifacts/migration-matrix.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/children/01-1-inventory-and-classify-prompts.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/children/01-2-refactor-org-wide-prompts-to-root-standard.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/children/01-3-migrate-files-update-cross-references-and-deprecations.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/children/01-4-validation-and-rollout.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/openspec/README.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/openspec/children/01-1-task-inventory-and-classify-prompts.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/openspec/children/01-2-task-refactor-org-wide-prompts-to-root-standard.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/openspec/children/01-3-task-migrate-files-update-references-and-deprecations.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/openspec/children/01-4-task-validation-and-rollout-controls.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/openspec/parents/01-epic-prompt-library-scope-and-migration-governance.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/openspec-strict/README.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/openspec-strict/children/01-1-task-inventory-and-classify-prompts.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/openspec-strict/children/01-2-task-refactor-org-wide-prompts-to-root-standard.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/openspec-strict/children/01-3-task-migrate-files-update-references-and-deprecations.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/openspec-strict/children/01-4-task-validation-and-rollout-controls.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/openspec-strict/parents/01-epic-prompt-library-scope-and-migration-governance.md",0,"",KEEP_NO_REFS
".github/projects/active/refactor-migrate-prompts/parents/01-prompt-scope-classification-and-target-architecture.md",0,"",KEEP_NO_REFS
".github/projects/active/template-enforcement-governance/ACTIONS.md",0,"",KEEP_NO_REFS
".github/projects/active/template-enforcement-governance/ISSUES.md",0,"",KEEP_NO_REFS
".github/projects/active/wave-5-documentation-audit/INDEX.md",0,"",KEEP_NO_REFS
".github/projects/active/wave-5-documentation-audit/children/01-1-template-inventory.md",0,"",KEEP_NO_REFS
".github/projects/active/wave-5-documentation-audit/children/01-2-template-automation-mapping.md",0,"",KEEP_NO_REFS
".github/projects/active/wave-5-documentation-audit/children/01-3-labeler-rules-audit.md",0,"",KEEP_NO_REFS
".github/projects/active/wave-5-documentation-audit/children/01-4-ai-instructions.md",0,"",KEEP_NO_REFS
".github/projects/active/wave-5-documentation-audit/children/02-3-issue-fields-config.md",0,"",KEEP_NO_REFS
".github/projects/active/wave-5-documentation-audit/children/02-4-config-relationships.md",0,"",KEEP_NO_REFS
".github/projects/active/wave-5-documentation-audit/children/03-3-labeling-docs.md",0,"",KEEP_NO_REFS
".github/projects/active/wave-5-documentation-audit/children/03-4-file-organization-alignment.md",0,"",KEEP_NO_REFS
".github/projects/active/wave-5-documentation-audit/children/05-1-current-vs-planned.md",0,"",KEEP_NO_REFS
".github/projects/active/wave-5-documentation-audit/children/05-2-agent-script-locations.md",0,"",KEEP_NO_REFS
".github/projects/active/wave-5-documentation-audit/children/05-3-migration-plan.md",0,"",KEEP_NO_REFS
".github/projects/active/wave-5-documentation-audit/execution/wave-5-3-phase-2-execution-plan.md",0,"",KEEP_NO_REFS
".github/projects/active/wave-5-documentation-audit/findings/654-template-inventory-findings.md",0,"",KEEP_NO_REFS
".github/projects/active/wave-5-documentation-audit/parents/03-documentation-consolidation-audit.md",0,"",KEEP_NO_REFS
".github/projects/active/wave-5-documentation-audit/parents/05-file-organization-audit.md",0,"",KEEP_NO_REFS
".github/projects/active/wceu-2026/PARENT_ISSUE.md",0,"",KEEP_NO_REFS
".github/projects/active/wceu-2026/WCEU-01-notebooklm-sources-index.md",0,"",KEEP_NO_REFS
".github/projects/active/wceu-2026/WCEU-02-commit-profile-photo.md",0,"",KEEP_NO_REFS
".github/projects/archived/adoption-workstream-2026-05-26/README.md",0,"",KEEP_NO_REFS
".github/projects/archived/adoption-workstream-2026-05-26/issues/children/01-audit-reusable-assets-quality-gate.md",0,"",KEEP_NO_REFS
".github/projects/archived/adoption-workstream-2026-05-26/issues/children/02-define-adoption-policy.md",0,"",KEEP_NO_REFS
".github/projects/archived/adoption-workstream-2026-05-26/issues/children/03-write-adoption-guide.md",0,"",KEEP_NO_REFS
".github/projects/archived/adoption-workstream-2026-05-26/issues/children/04-assess-minimal-automation.md",0,"",KEEP_NO_REFS
".github/projects/archived/adoption-workstream-2026-05-26/issues/children/05-audit-maintenance-ownership-docs.md",0,"",KEEP_NO_REFS
".github/projects/archived/adoption-workstream-2026-05-26/issues/parents/01-epic-adoption-governance-execution.md",0,"",KEEP_NO_REFS
".github/projects/archived/adoption-workstream-2026-05-26/pull-request-draft.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/agent-skill-memory-platform-inventory-2026-05-26.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/agent-skill-memory-platform-prd-2026-05-26.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/completion-summary-2026-05-26.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/issues/README.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/issues/children/batch-00-planning-control/00-01-audit-inventory-memory-surfaces-all-agents-skills.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/issues/children/batch-00-planning-control/00-02-task-define-memory-option-taxonomy-and-contract-rules.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/issues/children/batch-00-planning-control/00-03-task-create-memory-issue-linking-and-posting-order.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/issues/children/batch-01-schema-foundations/01-01-feature-create-memory-registry-and-profile-schemas.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/issues/children/batch-01-schema-foundations/01-02-feature-create-memory-record-and-snapshot-schemas.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/issues/children/batch-01-schema-foundations/01-03-maintenance-fix-schemas-readme-conflict-markers-and-links.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/issues/children/batch-01-schema-foundations/01-04-buildci-add-validate-memory-command-and-reports.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/issues/children/batch-02-agent-memory/02-01-feature-create-memory-profiles-for-all-agents.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/issues/children/batch-02-agent-memory/02-02-feature-create-agent-memory-example-files.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/issues/children/batch-03-skill-memory/03-01-feature-create-memory-profiles-for-all-skills.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/issues/children/batch-03-skill-memory/03-02-feature-create-skill-memory-example-files.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/issues/children/batch-03-skill-memory/03-03-buildci-add-profile-drift-check-for-new-skills.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/issues/children/batch-04-rollout/04-01-document-memory-authoring-retention-and-safety-guide.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/issues/children/batch-04-rollout/04-02-release-memory-platform-rollout-checklist-and-adoption-plan.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/issues/children/batch-04-rollout/04-03-audit-memory-launch-readiness-and-operations-handoff.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/issues/parents/01-epic-memory-contracts-and-governance.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/issues/parents/02-epic-agent-and-skill-memory-profiles.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/issues/parents/03-epic-memory-validation-and-automation.md",0,"",KEEP_NO_REFS
".github/projects/archived/agent-skill-memory-platform/issues/parents/04-epic-adoption-rollout-and-operations.md",0,"",KEEP_NO_REFS
".github/projects/archived/archive-keep-open-pass-2026-05-27.md",0,"",KEEP_NO_REFS
".github/projects/archived/instruction-consolidation-guide.md",0,"",KEEP_NO_REFS
".github/projects/archived/label-governance-stabilisation-2026-05-27/README.md",0,"",KEEP_NO_REFS
".github/projects/archived/label-governance-stabilisation-2026-05-27/issue-posting-and-linking-plan.md",0,"",KEEP_NO_REFS
".github/projects/archived/label-governance-stabilisation-2026-05-27/issues/README.md",0,"",KEEP_NO_REFS
".github/projects/archived/label-governance-stabilisation-2026-05-27/issues/children/batch-00-triage/00-01-audit-orphan-labels-and-remediation-plan-issue-95.md",0,"",KEEP_NO_REFS
".github/projects/archived/label-governance-stabilisation-2026-05-27/issues/children/batch-01-execution/01-01-task-canonical-labels-and-seeding-issue-66.md",0,"",KEEP_NO_REFS
".github/projects/archived/label-governance-stabilisation-2026-05-27/issues/children/batch-01-execution/01-02-task-readme-regeneration-scope-and-concurrency-issue-67.md",0,"",KEEP_NO_REFS
".github/projects/archived/label-governance-stabilisation-2026-05-27/issues/children/batch-01-execution/01-03-task-review-order-enforcement-issue-69.md",0,"",KEEP_NO_REFS
".github/projects/archived/label-governance-stabilisation-2026-05-27/issues/parents/01-epic-label-governance-stabilisation.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/complete-portable-ai-plugin-restructure.prompt.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/README.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-00-planning-control/00-01-audit-current-asset-inventory-and-migration-map.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-00-planning-control/00-02-audit-baseline-validation-and-dependency-state.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-00-planning-control/00-03-task-create-milestone-label-and-issue-linking-plan.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-01-skeleton-boundary/01-01-task-create-target-folder-skeleton.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-01-skeleton-boundary/01-02-document-folder-ownership-indexes.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-01-skeleton-boundary/01-03-refactor-file-organisation-boundary.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-01-skeleton-boundary/01-04-refactor-repo-local-copilot-instructions.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-02-portable-migration/02-01-audit-classify-github-native-files.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-02-portable-migration/02-02-maintenance-clean-stale-path-references.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-02-portable-migration/02-03-refactor-migrate-portable-instructions.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-02-portable-migration/02-04-refactor-migrate-portable-agent-specs.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-02-portable-migration/02-05-refactor-move-active-schemas-to-root-schemas.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-02-portable-migration/02-06-feature-define-portable-workflows-source.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-03-skills-cookbook/03-01-audit-classify-legacy-prompts.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-03-skills-cookbook/03-02-feature-create-skills-library-index.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-03-skills-cookbook/03-03-feature-create-frontmatter-audit-skill.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-03-skills-cookbook/03-04-feature-create-pr-review-skill.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-03-skills-cookbook/03-05-feature-create-label-governance-skill.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-03-skills-cookbook/03-06-document-cookbook-and-favourite-skills-backlog.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-04-pilot-plugin/04-01-feature-create-lightspeed-github-ops-plugin-skeleton.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-04-pilot-plugin/04-02-compatibility-add-copilot-plugin-manifest.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-04-pilot-plugin/04-03-compatibility-add-codex-plugin-manifest.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-04-pilot-plugin/04-04-compatibility-add-claude-plugin-manifest.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-04-pilot-plugin/04-05-feature-package-pilot-agent-and-skills.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-04-pilot-plugin/04-06-document-plugin-installation-guide.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-05-validation-reset/05-01-maintenance-fix-invalid-json-schema-syntax.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-05-validation-reset/05-02-buildci-split-validation-from-formatting.md",0,"",KEEP_NO_REFS
".github/projects/archived/portable-ai-plugin-restructure/issues/children/batch-05-validation-reset/05-03-buildci-add-validate-structure.md",0,"",KEEP_NO_REFS
